id,tipo_desc,latitude,longitude,created_at
M20260256624,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8485437927828148,-38.578225358404666,2026-03-29 22:31:56.330 -0300
M20260256623,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8147950109896107,-38.49315889417461,2026-03-29 22:31:56.334 -0300
M20260256620,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7135079382812624,-38.58193090829295,2026-03-29 22:31:56.338 -0300
M20260256618,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.760798017094411,-38.54961992024706,2026-03-29 22:31:56.342 -0300
M20260256617,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.85712022757232,-38.62959528112657,2026-03-29 22:31:56.345 -0300
M20260256616,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.234138266215793,-39.28755137209523,2026-03-29 22:31:56.348 -0300
M20260256619,MARIA DA PENHA,-3.8442646457369154,-38.53090630254406,2026-03-29 22:31:56.352 -0300
M20260256615,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.314951532128729,-38.7426772962817,2026-03-29 22:31:56.354 -0300
M20260256614,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.762326916500027,-38.59005262921755,2026-03-29 22:31:56.357 -0300
M20260256613,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.89807351757898,-38.62051021232315,2026-03-29 22:31:56.359 -0300
M20260256612,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.725438841803113,-38.5130382603073,2026-03-29 22:31:56.362 -0300
M20260256609,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.305943745302608,-39.27748441903717,2026-03-29 22:31:56.364 -0300
M20260256608,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8528288042848775,-40.91927033976163,2026-03-29 22:31:56.367 -0300
M20260256606,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.69841805315842,-40.35016432774286,2026-03-29 22:31:56.369 -0300
M20260256605,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.70845261523215,-38.46667074914508,2026-03-29 22:31:56.372 -0300
M20260256607,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7501141271276817,-38.61439042974012,2026-03-29 22:31:56.375 -0300
M20260256603,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.760711907167322,-38.55722215812047,2026-03-29 22:31:56.378 -0300
M20260256602,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7703616253844388,-38.51286752144744,2026-03-29 22:31:56.380 -0300
M20260256601,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7292953453671007,-38.504047349859974,2026-03-29 22:31:56.383 -0300
M20260256600,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.768613374030759,-38.625484769875406,2026-03-29 22:31:56.385 -0300
M20260256599,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7321683290148484,-38.51497819214217,2026-03-29 22:31:56.388 -0300
M20260256598,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.839455364759535,-38.52629966059925,2026-03-29 22:31:56.390 -0300
M20260256597,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.887717659015177,-38.61847887515955,2026-03-29 22:31:56.398 -0300
M20260256756,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7154816935146098,-40.3329778425684,2026-03-29 23:01:57.949 -0300
M20260256596,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8877162116596864,-38.61887834236366,2026-03-29 22:31:56.401 -0300
M20260256594,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7971572980487798,-38.569472273248465,2026-03-29 22:31:56.403 -0300
M20260256593,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.790933514321019,-38.601778297565346,2026-03-29 22:31:56.406 -0300
M20260256592,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7457814324779606,-38.605995819374236,2026-03-29 22:31:56.410 -0300
M20260256591,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7850134576369414,-38.50675558015889,2026-03-29 22:31:56.413 -0300
M20260256589,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.314289447319872,-39.306509507729054,2026-03-29 22:31:56.415 -0300
M20260256590,MARIA DA PENHA,-3.764825821553155,-38.640354177642436,2026-03-29 22:31:56.418 -0300
M20260256586,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7305470726792036,-40.99242783486226,2026-03-29 22:31:56.420 -0300
M20260256585,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.724825192792185,-38.51742941284492,2026-03-29 22:31:56.423 -0300
M20260256584,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.335514091393016,-38.86004847723184,2026-03-29 22:31:56.426 -0300
M20260256679,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7359043282592213,-38.4553400820194,2026-03-29 22:41:55.075 -0300
M20260256677,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.229735464351318,-39.41489254474379,2026-03-29 22:41:55.112 -0300
M20260256674,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7686877807945334,-38.63428107600599,2026-03-29 22:41:55.115 -0300
M20260256672,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.4703762691282902,-39.56820775092394,2026-03-29 22:41:55.120 -0300
M20260256671,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7470963124066192,-38.55594103465507,2026-03-29 22:41:55.124 -0300
M20260256670,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7599909849357718,-38.56187785799098,2026-03-29 22:41:55.127 -0300
M20260256668,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.2388522299496,-39.338060845001856,2026-03-29 22:41:55.131 -0300
M20260256667,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.768352009184947,-38.573341527842246,2026-03-29 22:41:55.134 -0300
M20260256665,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.0957329698020555,-38.37045094298123,2026-03-29 22:41:55.138 -0300
M20260256664,PERTURBAÇÃO AO SOSSEGO ALHEIO,-6.572055030050005,-40.1229070301498,2026-03-29 22:41:55.143 -0300
M20260256666,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.760423299515734,-38.56146878135,2026-03-29 22:41:55.146 -0300
M20260256660,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7886768677267075,-38.60052118004917,2026-03-29 22:41:55.149 -0300
M20260256661,DANOS/DEPREDAÇÃO,-4.941031939655625,-37.9759492168617,2026-03-29 22:41:55.151 -0300
M20260256658,MARIA DA PENHA,-7.2439224045871216,-39.417728626108385,2026-03-29 22:41:55.154 -0300
M20260256657,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.855844125594619,-38.516109090073975,2026-03-29 22:41:55.157 -0300
M20260256653,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7299777139662607,-38.551021157852,2026-03-29 22:41:55.160 -0300
M20260256652,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7704162029021946,-38.65903687167325,2026-03-29 22:41:55.164 -0300
M20260256651,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7600889072529347,-38.513608815030736,2026-03-29 22:41:55.166 -0300
M20260256650,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7644478578631624,-38.529930015198325,2026-03-29 22:41:55.169 -0300
M20260256649,ROUBO,-3.0663238574377143,-40.74670375657104,2026-03-29 22:41:55.172 -0300
M20260256648,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.416021749147001,-40.906946368700545,2026-03-29 22:41:55.175 -0300
M20260256647,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.82334344865817,-38.476606612201046,2026-03-29 22:41:55.177 -0300
M20260256646,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.68262603321062,-39.588134340001375,2026-03-29 22:41:55.180 -0300
M20260256643,MARIA DA PENHA,-3.7615897278466783,-38.55249838004733,2026-03-29 22:41:55.183 -0300
M20260256640,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.771148294261934,-38.63595821412295,2026-03-29 22:41:55.185 -0300
M20260256639,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.099408101633809,-38.37090368115603,2026-03-29 22:41:55.192 -0300
M20260256637,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.706785521809211,-40.570090675742584,2026-03-29 22:41:55.194 -0300
M20260256638,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.9803828988935175,-40.6962211448202,2026-03-29 22:41:55.197 -0300
M20260256641,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7758407711307154,-38.62750477811871,2026-03-29 22:41:55.200 -0300
M20260256636,EMBRIAGUEZ E DESORDEM,-3.6109738869091634,-38.96926681546938,2026-03-29 22:41:55.203 -0300
M20260256717,PERTURBAÇÃO AO SOSSEGO ALHEIO,-2.9154978612163527,-40.85578411482844,2026-03-29 22:51:59.590 -0300
M20260256718,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8137499759868754,-38.62148921863539,2026-03-29 22:51:59.627 -0300
M20260256716,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7277856723105973,-38.6616044671983,2026-03-29 22:51:59.630 -0300
M20260256715,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.183754064161298,-39.30203407104559,2026-03-29 22:51:59.633 -0300
M20260256713,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.6821030617094372,-40.35326426317345,2026-03-29 22:51:59.636 -0300
M20260256714,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.721928975882533,-38.5117983594317,2026-03-29 22:51:59.639 -0300
M20260256712,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7297775422709805,-38.58889391352294,2026-03-29 22:51:59.642 -0300
M20260256711,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.753410470446235,-38.54118892345485,2026-03-29 22:51:59.645 -0300
M20260256710,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.724030036823058,-38.51226412759047,2026-03-29 22:51:59.649 -0300
M20260256709,MARIA DA PENHA,-4.968052034301812,-39.01580944160382,2026-03-29 22:51:59.652 -0300
M20260256707,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.718285278900445,-38.60434027718707,2026-03-29 22:51:59.656 -0300
M20260256706,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.693995745153486,-40.358343904488436,2026-03-29 22:51:59.659 -0300
M20260256704,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.141356278358206,-38.082168302572285,2026-03-29 22:51:59.665 -0300
M20260256702,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.303379786291565,-38.9943881464698,2026-03-29 22:51:59.669 -0300
M20260256700,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7508617459385025,-38.56263239997049,2026-03-29 22:51:59.672 -0300
M20260256701,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.788088653971219,-40.06265755253266,2026-03-29 22:51:59.675 -0300
M20260256698,CONSUMO DE ENTORPECENTES,-3.8398318718040083,-38.553232705146655,2026-03-29 22:51:59.677 -0300
M20260256697,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7681764545356224,-38.627463642286244,2026-03-29 22:51:59.680 -0300
M20260256694,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.229735464351318,-39.41489254474379,2026-03-29 22:51:59.683 -0300
M20260256693,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8434023347084993,-38.56128680209176,2026-03-29 22:51:59.685 -0300
M20260256692,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.72303008254596,-38.5961513447881,2026-03-29 22:51:59.689 -0300
M20260256690,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7305470726792036,-40.99242783486226,2026-03-29 22:51:59.695 -0300
M20260258836,FURTO,-3.776752654270974,-38.56174392953944,2026-03-31 04:01:24.621 -0300
M20260256689,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.1876996268861335,-39.301749816081816,2026-03-29 22:51:59.710 -0300
M20260256687,MARIA DA PENHA,-3.7677402808355986,-38.64731238799977,2026-03-29 22:51:59.712 -0300
M20260256686,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7286609811665565,-38.47555998393204,2026-03-29 22:51:59.715 -0300
M20260256685,ROUBO,-4.476488361844645,-40.84719576365285,2026-03-29 22:51:59.718 -0300
M20260256684,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7521979174758338,-40.98082522686637,2026-03-29 22:51:59.720 -0300
M20260256683,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.781394769242309,-38.50650068838082,2026-03-29 22:51:59.723 -0300
M20260256682,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7684638499838865,-38.64159586062195,2026-03-29 22:51:59.726 -0300
M20260256681,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.68323219614676,-40.36423476323783,2026-03-29 22:51:59.729 -0300
M20260256680,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8326393721881793,-38.51627663150734,2026-03-29 22:51:59.732 -0300
M20260256755,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.790309250971083,-38.46037824054826,2026-03-29 23:01:57.981 -0300
M20260256754,PERTURBAÇÃO AO SOSSEGO ALHEIO,-2.8932062524125994,-40.84840673716502,2026-03-29 23:01:57.984 -0300
M20260256752,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.18049550175742,-39.33125821845085,2026-03-29 23:01:57.988 -0300
M20260256751,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7123864934937676,-38.55386545467236,2026-03-29 23:01:57.991 -0300
M20260256753,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.726774051742264,-38.47209064494723,2026-03-29 23:01:57.995 -0300
M20260256747,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.044524029117051,-40.864814963443365,2026-03-29 23:01:57.998 -0300
M20260256749,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.789228872346973,-37.82998747492697,2026-03-29 23:01:58.004 -0300
M20260256745,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.3576636839977745,-39.31341726516045,2026-03-29 23:01:58.007 -0300
M20260256743,MARIA DA PENHA,-5.125588181949323,-39.73063069021656,2026-03-29 23:01:58.011 -0300
M20260256742,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7553929440026814,-38.592076211889825,2026-03-29 23:01:58.015 -0300
M20260256741,MARIA DA PENHA,-3.7233169653158877,-38.48006262427526,2026-03-29 23:01:58.018 -0300
M20260256737,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.673027131034848,-40.37675934575194,2026-03-29 23:01:58.022 -0300
M20260256736,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.6790616248554096,-40.323282653448665,2026-03-29 23:01:58.024 -0300
M20260256735,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7273405609759407,-38.59594288489657,2026-03-29 23:01:58.028 -0300
M20260256734,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.21955247064759,-38.70424095655157,2026-03-29 23:01:58.031 -0300
M20260256733,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.0957329698020555,-38.37045094298123,2026-03-29 23:01:58.034 -0300
M20260256732,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.591288071792621,-37.73904065651766,2026-03-29 23:01:58.037 -0300
M20260256731,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7440950685418364,-38.552894792600945,2026-03-29 23:01:58.040 -0300
M20260256728,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.303379786291565,-38.9943881464698,2026-03-29 23:01:58.043 -0300
M20260256727,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7277635437948375,-38.60278584670056,2026-03-29 23:01:58.046 -0300
M20260256726,ROUBO,-3.7578960316255188,-38.524778586252545,2026-03-29 23:01:58.048 -0300
M20260256725,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.811056833292173,-38.604186272117,2026-03-29 23:01:58.054 -0300
M20260256723,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.235039577215206,-39.330877718257966,2026-03-29 23:01:58.057 -0300
M20260256722,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.785713216342426,-38.600622505919596,2026-03-29 23:01:58.060 -0300
M20260256721,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7530262423080227,-38.59247203021957,2026-03-29 23:01:58.067 -0300
M20260256720,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8466779519857313,-38.529495270027674,2026-03-29 23:01:58.070 -0300
M20260256719,DISPARO DE ARMA,-6.178791919185928,-38.532925340942064,2026-03-29 23:01:58.073 -0300
M20260256796,ROUBO EM VEÍCULO,-3.2777572400003305,-39.26812323818222,2026-03-29 23:11:57.511 -0300
M20260256793,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.920577487029473,-40.888839229716034,2026-03-29 23:11:57.515 -0300
M20260256794,ROUBO DE VEÍCULO,-3.721221709076049,-38.69474231559471,2026-03-29 23:11:57.518 -0300
M20260256791,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8767480122622415,-38.61236217934092,2026-03-29 23:11:57.521 -0300
M20260256787,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.25842724152859,-39.32277391098297,2026-03-29 23:11:57.527 -0300
M20260256786,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8140156847532865,-38.572967357645624,2026-03-29 23:11:57.532 -0300
M20260256785,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.100029215136337,-38.15184567408249,2026-03-29 23:11:57.535 -0300
M20260256784,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8723575106869155,-38.618208261047556,2026-03-29 23:11:57.537 -0300
M20260256781,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7254772978517496,-38.51305264768916,2026-03-29 23:11:57.540 -0300
M20260256779,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8466779519857313,-38.529495270027674,2026-03-29 23:11:57.543 -0300
M20260256778,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7523694209265375,-38.592018537494305,2026-03-29 23:11:57.546 -0300
M20260256777,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.785968076994826,-38.5940564389917,2026-03-29 23:11:57.549 -0300
M20260256780,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7086738315873307,-38.46851557991112,2026-03-29 23:11:57.552 -0300
M20260256775,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8013643469643474,-40.265379356270195,2026-03-29 23:11:57.554 -0300
M20260256774,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.326540269283575,-39.29674446084074,2026-03-29 23:11:57.557 -0300
M20260256773,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7868066644876452,-38.48337976249027,2026-03-29 23:11:57.560 -0300
M20260256772,MARIA DA PENHA,-3.5013800714868903,-39.590407272995535,2026-03-29 23:11:57.562 -0300
M20260256771,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.771516059211592,-38.62120895435888,2026-03-29 23:11:57.565 -0300
M20260256769,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.729592243814868,-38.592139658657835,2026-03-29 23:11:57.568 -0300
M20260256768,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.6773348428214163,-40.34927779962173,2026-03-29 23:11:57.571 -0300
M20260256767,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.501014643661333,-41.110130272455436,2026-03-29 23:11:57.574 -0300
M20260256765,PERTURBAÇÃO AO SOSSEGO ALHEIO,-2.9004620410619535,-40.84177822794925,2026-03-29 23:11:57.577 -0300
M20260256766,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8587687806033832,-38.64517470739467,2026-03-29 23:11:57.580 -0300
M20260256764,DANOS/DEPREDAÇÃO,-4.305404927382096,-38.99692420119553,2026-03-29 23:11:57.583 -0300
M20260256789,PORTE ILEGAL DE ARMA,-3.6974986757658765,-38.57668636398734,2026-03-29 23:11:57.524 -0300
M20260256762,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.666969213103065,-40.48491190560631,2026-03-29 23:11:57.598 -0300
M20260256760,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7187693665009984,-38.559253549757294,2026-03-29 23:11:57.601 -0300
M20260256759,MARIA DA PENHA,-3.7665066141100745,-38.63450001925829,2026-03-29 23:11:57.604 -0300
M20260256758,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7501852808212086,-38.59067509328234,2026-03-29 23:11:57.606 -0300
M20260256757,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7523694209265375,-38.592018537494305,2026-03-29 23:11:57.610 -0300
M20260256828,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.180887849910273,-39.33121095220723,2026-03-29 23:21:53.573 -0300
M20260256827,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7305470726792036,-40.99242783486226,2026-03-29 23:21:53.621 -0300
M20260256826,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.231755812762483,-39.287089978864266,2026-03-29 23:21:53.625 -0300
M20260256824,MARIA DA PENHA,-7.080742487922099,-40.37490705490055,2026-03-29 23:21:53.629 -0300
M20260256823,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.879901171961058,-38.61025984901865,2026-03-29 23:21:53.632 -0300
M20260256822,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.184049883645231,-40.65282888240516,2026-03-29 23:21:53.636 -0300
M20260256821,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.743125702975613,-38.65412172338115,2026-03-29 23:21:53.640 -0300
M20260256820,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.162163473897075,-40.94115358393855,2026-03-29 23:21:53.642 -0300
M20260256819,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.880707938670539,-38.61573964316052,2026-03-29 23:21:53.645 -0300
M20260256814,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.832043668094116,-38.52321399210227,2026-03-29 23:21:53.649 -0300
M20260256813,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.831273564907719,-38.52327395096216,2026-03-29 23:21:53.652 -0300
M20260256812,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7941634603013403,-38.516043628541205,2026-03-29 23:21:53.654 -0300
M20260256811,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7689689746529194,-38.552299185895535,2026-03-29 23:21:53.657 -0300
M20260256810,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.864258195135125,-38.62675843712258,2026-03-29 23:21:53.659 -0300
M20260256809,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.036740886889555,-40.864219112704816,2026-03-29 23:21:53.662 -0300
M20260256807,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7612712077221926,-38.65244760407346,2026-03-29 23:21:53.665 -0300
M20260256806,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.719084813830196,-38.51588795380687,2026-03-29 23:21:53.668 -0300
M20260256805,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7665153147524295,-38.65238248394354,2026-03-29 23:21:53.670 -0300
M20260256804,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7695195308013627,-38.60615898303775,2026-03-29 23:21:53.674 -0300
M20260256802,PORTE ILEGAL DE ARMA,-2.9004620410619535,-40.84177822794925,2026-03-29 23:21:53.676 -0300
M20260256801,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.724256885871336,-38.51268130894575,2026-03-29 23:21:53.680 -0300
M20260256800,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.351766339693309,-39.31818347735682,2026-03-29 23:21:53.682 -0300
M20260256798,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7728678343204822,-38.65755659465913,2026-03-29 23:21:53.685 -0300
M20260256860,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7301279963080454,-38.55087861580707,2026-03-29 23:31:55.493 -0300
M20260256859,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7971572980487798,-38.569472273248465,2026-03-29 23:31:55.497 -0300
M20260256857,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7319817972812226,-38.46287940909316,2026-03-29 23:31:55.500 -0300
M20260256856,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7530262423080227,-38.59247203021957,2026-03-29 23:31:55.503 -0300
M20260256852,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.416021749147001,-40.906946368700545,2026-03-29 23:31:55.506 -0300
M20260256850,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.3529910528276075,-40.46222309559303,2026-03-29 23:31:55.509 -0300
M20260256848,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.781394769242309,-38.50650068838082,2026-03-29 23:31:55.511 -0300
M20260256847,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.1979091904847605,-39.295213724918234,2026-03-29 23:31:55.514 -0300
M20260256846,PORTE ILEGAL DE ARMA,-3.4666540700456405,-40.678076812695394,2026-03-29 23:31:55.517 -0300
M20260256845,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7336217779920546,-38.56697681626644,2026-03-29 23:31:55.520 -0300
M20260256843,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.2127811850541805,-39.29997537149718,2026-03-29 23:31:55.522 -0300
M20260256840,EMBRIAGUEZ E DESORDEM,-6.391809453198286,-39.29338956615207,2026-03-29 23:31:55.525 -0300
M20260256839,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.799163548708456,-40.26325061263664,2026-03-29 23:31:55.528 -0300
M20260256838,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.33598625880764,-40.94482579706123,2026-03-29 23:31:55.531 -0300
M20260256837,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7305470726792036,-40.99242783486226,2026-03-29 23:31:55.533 -0300
M20260256836,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.832886147184452,-38.49379123611462,2026-03-29 23:31:55.536 -0300
M20260256834,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.826960587602003,-38.54329503945444,2026-03-29 23:31:55.539 -0300
M20260256835,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.7361153011241974,-38.65533185132724,2026-03-29 23:31:55.541 -0300
M20260256833,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.833396717024606,-38.523285834817734,2026-03-29 23:31:55.544 -0300
M20260256886,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.9099083300991455,-38.6758366549533,2026-03-29 23:41:53.590 -0300
M20260256882,PERTURBAÇÃO AO SOSSEGO ALHEIO,-5.1979091904847605,-39.295213724918234,2026-03-29 23:41:53.623 -0300
M20260256883,ROUBO,-3.7415082782219957,-38.54277037144725,2026-03-29 23:41:53.626 -0300
M20260256881,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.232996493913188,-39.325371828602556,2026-03-29 23:41:53.630 -0300
M20260256879,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.8163559912564797,-38.45426440419542,2026-03-29 23:41:53.634 -0300
M20260256878,PERTURBAÇÃO AO SOSSEGO ALHEIO,-3.781756823955319,-38.506043614634116,2026-03-29 23:41:53.638 -0300
M20260256876,CRIME AMBIENTAL,-7.25397756903966,-39.3342712114541,2026-03-29 23:41:53.641 -0300
M20260256875,PERTURBAÇÃO AO SOSSEGO ALHEIO,-7.306655160078596,-38.94385760287783,2026-03-29 23:41:53.645 -0300
M20260256874,PERTURBAÇÃO AO SOSSEGO ALHEIO,-4.044561262539226,-38.632886132057635,2026-03-29 23:41:53.648 -0300
