hex_id,janela_tempo,contagem_bruta,score_risco_total,hora,dia_semana,hora_sin,hora_cos,dia_sin,dia_cos,peso_cobertura
898006d5203ffff,2026-03-31 12:00:00,1,8.5,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
898006d5203ffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
898006d5207ffff,2026-03-29 12:00:00,1,8.5,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0
898006d5243ffff,2026-04-06 12:00:00,1,1.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.0
898006d524bffff,2026-02-24 18:00:00,1,7.0,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0
898006d524fffff,2026-02-19 06:00:00,1,9.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
898006d524fffff,2026-02-24 18:00:00,1,7.0,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0
898006d524fffff,2026-02-25 06:00:00,1,8.0,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0
898006d524fffff,2026-02-26 12:00:00,1,6.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
898006d524fffff,2026-02-26 18:00:00,1,10.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
898006d524fffff,2026-02-27 18:00:00,1,8.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
898006d524fffff,2026-02-28 12:00:00,2,16.5,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
898006d524fffff,2026-03-04 12:00:00,1,8.0,12,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0
898006d524fffff,2026-03-13 06:00:00,1,6.0,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0
898006d524fffff,2026-03-26 12:00:00,1,6.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
898006d524fffff,2026-03-27 18:00:00,2,14.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
898006d524fffff,2026-03-28 12:00:00,2,13.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
898006d524fffff,2026-03-28 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
898006d524fffff,2026-03-29 00:00:00,1,6.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
898006d524fffff,2026-03-29 18:00:00,1,8.5,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
898006d524fffff,2026-03-30 00:00:00,1,3.0,0,0,0.0,1.0,0.0,1.0,0.0
898006d524fffff,2026-03-31 12:00:00,1,8.0,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
898006d524fffff,2026-04-02 12:00:00,1,8.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
898006d524fffff,2026-04-03 12:00:00,1,8.5,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0
898006d524fffff,2026-04-03 18:00:00,1,8.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
898006d524fffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
898006d524fffff,2026-04-05 18:00:00,1,8.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
898006d524fffff,2026-04-09 12:00:00,1,1.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
898006d5273ffff,2026-02-28 12:00:00,1,6.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
898006d527bffff,2026-02-19 06:00:00,1,8.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
898006d527bffff,2026-03-26 12:00:00,1,8.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
898006d750bffff,2026-04-10 00:00:00,1,1.0,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0
898010004c3ffff,2026-04-03 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
898010004c3ffff,2026-04-04 00:00:00,1,8.5,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
898010023afffff,2026-04-05 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
898010031afffff,2026-04-02 18:00:00,1,1.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
8980100320bffff,2026-03-29 18:00:00,1,8.5,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
8980100320bffff,2026-04-05 12:00:00,1,6.0,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0
89801003353ffff,2026-03-26 12:00:00,1,3.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
89801003353ffff,2026-03-28 18:00:00,1,8.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980100939bffff,2026-02-19 06:00:00,1,8.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
8980100986fffff,2026-03-14 18:00:00,1,8.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980100986fffff,2026-03-16 12:00:00,1,7.0,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,0.0
8980100986fffff,2026-03-28 12:00:00,1,1.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
8980100986fffff,2026-03-29 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
8980100986fffff,2026-04-04 00:00:00,1,1.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801009e87ffff,2026-02-19 06:00:00,1,8.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
89801009e87ffff,2026-03-07 12:00:00,1,3.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801009e87ffff,2026-03-28 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980100a417ffff,2026-03-28 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980100a863ffff,2026-03-29 06:00:00,2,16.0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0
8980101068bffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
898010112dbffff,2026-04-01 06:00:00,1,6.0,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0
89801011823ffff,2026-03-29 06:00:00,1,1.0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0
8980101195bffff,2026-04-04 12:00:00,1,1.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
898010120d7ffff,2026-04-05 00:00:00,2,2.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
8980101240bffff,2026-03-15 18:00:00,1,9.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
89801012627ffff,2026-04-03 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801013513ffff,2026-03-29 12:00:00,1,2.0,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0
89801013513ffff,2026-04-02 06:00:00,1,1.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
89801013513ffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801013517ffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980101351bffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
898010146d3ffff,2026-03-28 00:00:00,1,1.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801016cbbffff,2026-04-07 12:00:00,1,8.0,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
8980101702fffff,2026-03-27 06:00:00,1,1.0,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0
8980101702fffff,2026-03-29 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
8980101702fffff,2026-04-08 18:00:00,1,3.0,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0
8980101716bffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
898010173afffff,2026-02-19 06:00:00,1,3.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
898010173afffff,2026-03-07 12:00:00,1,10.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
898010189b7ffff,2026-02-24 18:00:00,1,8.5,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0
898010189b7ffff,2026-03-03 12:00:00,1,8.0,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
898010189b7ffff,2026-03-07 12:00:00,1,6.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
898010189b7ffff,2026-04-03 12:00:00,1,1.0,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0
898010189b7ffff,2026-04-08 18:00:00,1,1.0,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0
89801018c43ffff,2026-03-29 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
8980101940bffff,2026-04-05 12:00:00,1,1.0,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0
89801019443ffff,2026-04-03 00:00:00,1,1.0,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0
89801019643ffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
898010196a7ffff,2026-03-29 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
89801019a93ffff,2026-03-28 12:00:00,1,1.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
8980101a507ffff,2026-04-05 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
8980101a533ffff,2026-04-05 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
8980101a537ffff,2026-03-02 18:00:00,1,6.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
8980101b083ffff,2026-03-29 12:00:00,1,1.0,12,6,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.0
8980101b083ffff,2026-04-03 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
8980101b083ffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980101b083ffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
8980101b467ffff,2026-03-28 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980101b5cbffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801020437ffff,2026-03-27 18:00:00,1,8.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
898010204abffff,2026-02-24 00:00:00,1,3.0,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
898010205cfffff,2026-03-26 12:00:00,1,10.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
898010205d3ffff,2026-03-07 06:00:00,1,8.0,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0
898010205d3ffff,2026-03-26 12:00:00,1,8.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
898010205d3ffff,2026-03-28 18:00:00,2,2.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
898010205d3ffff,2026-03-29 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
898010205d3ffff,2026-04-04 00:00:00,1,1.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
898010205d3ffff,2026-04-05 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
898010205dbffff,2026-03-12 18:00:00,1,8.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
898010205dbffff,2026-04-03 18:00:00,2,2.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
8980102236bffff,2026-03-28 00:00:00,1,1.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
8980102236fffff,2026-03-26 12:00:00,1,8.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
89801022b2bffff,2026-02-23 18:00:00,1,8.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
89801022cb3ffff,2026-03-28 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801022e57ffff,2026-03-29 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
89801022e57ffff,2026-04-04 06:00:00,1,1.0,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0
89801024307ffff,2026-03-27 18:00:00,1,8.5,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801024ad3ffff,2026-03-28 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801026333ffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980102637bffff,2026-02-21 00:00:00,1,10.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801026c07ffff,2026-02-25 18:00:00,1,8.0,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0
89801026c07ffff,2026-02-26 18:00:00,3,24.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
89801026c07ffff,2026-03-01 06:00:00,1,8.0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0
89801026c07ffff,2026-03-08 18:00:00,1,8.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
89801026c07ffff,2026-03-14 18:00:00,1,8.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801026c07ffff,2026-03-26 12:00:00,5,40.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
89801026c07ffff,2026-03-27 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801026c07ffff,2026-03-30 18:00:00,1,8.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
89801026c07ffff,2026-04-03 18:00:00,2,2.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801026c07ffff,2026-04-04 18:00:00,3,3.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801026c07ffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801026c07ffff,2026-04-05 06:00:00,1,1.0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0
89801026c0fffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801026c33ffff,2026-03-15 00:00:00,1,3.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801026c77ffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801026c83ffff,2026-03-27 06:00:00,1,8.0,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0
89801026d13ffff,2026-03-31 18:00:00,1,8.5,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.0
89801026d53ffff,2026-02-26 18:00:00,1,4.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
8980102836fffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801028953ffff,2026-04-02 00:00:00,1,1.0,0,3,0.0,1.0,0.43388373911755823,-0.900968867902419,0.0
8980102922bffff,2026-04-04 12:00:00,1,1.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801029b2bffff,2026-03-28 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980102d0c3ffff,2026-04-07 12:00:00,1,8.5,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
8980102d14fffff,2026-03-14 06:00:00,1,8.0,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0
8980102d1d3ffff,2026-03-27 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
8980102d2b7ffff,2026-04-06 18:00:00,1,1.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
8980102d31bffff,2026-02-27 18:00:00,1,6.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
8980102d327ffff,2026-04-05 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
8980102d34fffff,2026-04-09 18:00:00,1,1.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
8980102d357ffff,2026-03-28 18:00:00,1,8.5,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980102d3cbffff,2026-04-01 06:00:00,1,8.5,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.0
8980102db6fffff,2026-04-03 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
8980102dc73ffff,2026-03-28 00:00:00,1,1.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
8980102ddd3ffff,2026-04-04 18:00:00,1,1.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
8980102de5bffff,2026-04-02 18:00:00,1,1.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
8980102f073ffff,2026-04-03 18:00:00,1,8.5,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
8980102f153ffff,2026-04-05 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
898010301a3ffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c03ffff,2026-03-16 00:00:00,1,7.0,0,0,0.0,1.0,0.0,1.0,0.0
89801030c07ffff,2026-02-19 06:00:00,1,8.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
89801030c07ffff,2026-02-23 00:00:00,1,8.5,0,0,0.0,1.0,0.0,1.0,0.0
89801030c07ffff,2026-03-07 12:00:00,1,3.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801030c07ffff,2026-03-15 00:00:00,1,3.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c07ffff,2026-03-26 12:00:00,1,7.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
89801030c07ffff,2026-03-28 18:00:00,2,9.5,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801030c07ffff,2026-03-29 00:00:00,3,10.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c07ffff,2026-03-30 18:00:00,1,1.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
89801030c07ffff,2026-03-31 12:00:00,1,8.5,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
89801030c07ffff,2026-04-03 18:00:00,1,8.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801030c07ffff,2026-04-04 12:00:00,2,9.5,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801030c07ffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c07ffff,2026-04-07 12:00:00,1,8.5,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
89801030c07ffff,2026-04-10 00:00:00,3,3.0,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0
89801030c0bffff,2026-03-29 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
89801030c0bffff,2026-04-03 12:00:00,1,1.0,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0
89801030c0bffff,2026-04-03 18:00:00,2,2.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801030c23ffff,2026-03-29 00:00:00,1,8.5,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c23ffff,2026-03-31 12:00:00,1,8.0,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
89801030c2bffff,2026-04-06 18:00:00,2,2.0,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0
89801030c2fffff,2026-03-29 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c2fffff,2026-04-09 06:00:00,1,8.5,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
89801030c33ffff,2026-04-03 00:00:00,1,1.0,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0
89801030c33ffff,2026-04-09 18:00:00,1,1.0,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.0
89801030c47ffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c4bffff,2026-04-03 18:00:00,1,8.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801030c4bffff,2026-04-05 00:00:00,1,8.5,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c57ffff,2026-03-29 06:00:00,1,8.5,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0
89801030c63ffff,2026-04-10 00:00:00,1,1.0,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0
89801030c73ffff,2026-04-03 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
89801030c73ffff,2026-04-05 06:00:00,1,8.5,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0
89801030c77ffff,2026-02-19 06:00:00,1,6.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
89801030c7bffff,2026-03-29 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
89801030c7bffff,2026-04-05 18:00:00,1,1.0,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
89801030cabffff,2026-04-04 00:00:00,1,1.0,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801030cbbffff,2026-04-04 12:00:00,1,8.5,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801030ccfffff,2026-04-04 12:00:00,1,1.0,12,5,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0
89801030e87ffff,2026-03-28 06:00:00,1,3.0,6,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0
89801030eb3ffff,2026-02-28 18:00:00,1,10.0,18,5,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0
89801031d77ffff,2026-02-24 12:00:00,1,3.0,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0
89801032a0fffff,2026-03-29 18:00:00,1,8.5,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
89801035803ffff,2026-02-19 06:00:00,1,8.0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
89801035887ffff,2026-03-26 12:00:00,1,6.0,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0
8980103588bffff,2026-04-05 00:00:00,1,1.0,0,6,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0
898010358c7ffff,2026-03-01 18:00:00,1,8.5,18,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.0
898010358c7ffff,2026-03-06 00:00:00,1,3.0,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0
898010358c7ffff,2026-04-01 18:00:00,1,7.0,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.0
898010358c7ffff,2026-04-02 06:00:00,1,8.5,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0
898010358c7ffff,2026-04-03 18:00:00,1,1.0,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.0
